163,D84KL,3,A,first
164,D84KL,3,B,first
165,D84KL,3,C,first
166,D84KL,3,D,first
167,D84KL,4,A,first
168,D84KL,4,B,first
169,D84KL,4,C,first
170,D84KL,4,D,first
171,D84KL,5,A,business
172,D84KL,5,B,business
173,D84KL,5,C,business
174,D84KL,5,D,business
175,D84KL,6,A,business
176,D84KL,6,B,business
177,D84KL,6,C,business
178,D84KL,6,D,business
179,D84KL,7,A,business
180,D84KL,7,B,business
181,D84KL,7,C,business
182,D84KL,7,D,business
183,D84KL,8,A,business
184,D84KL,8,B,business
185,D84KL,8,C,business
186,D84KL,8,D,business
187,D84KL,9,A,business
188,D84KL,9,B,business
189,D84KL,9,C,business
190,D84KL,9,D,business
191,D84KL,10,A,business
192,D84KL,10,B,business
193,D84KL,10,C,business
194,D84KL,10,D,business
195,D84KL,11,A,business
196,D84KL,11,B,business
197,D84KL,11,C,business
198,D84KL,11,D,business
199,D84KL,12,A,business
200,D84KL,12,B,business
201,D84KL,12,C,business
202,D84KL,12,D,business
203,D84KL,13,A,business
204,D84KL,13,B,business
205,D84KL,13,C,business
206,D84KL,13,D,business
207,D84KL,14,A,business
208,D84KL,14,B,business
209,D84KL,14,C,business
210,D84KL,14,D,business
211,D84KL,15,A,business
212,D84KL,15,B,business
213,D84KL,15,C,business
214,D84KL,15,D,business
215,D84KL,16,A,business
216,D84KL,16,B,business
217,D84KL,16,C,business
218,D84KL,16,D,business
219,D84KL,17,A,economy
220,D84KL,17,B,economy
221,D84KL,17,C,economy
222,D84KL,17,D,economy
223,D84KL,17,E,economy
224,D84KL,17,F,economy
225,D84KL,18,A,economy
226,D84KL,18,B,economy
227,D84KL,18,C,economy
228,D84KL,18,D,economy
229,D84KL,18,E,economy
230,D84KL,18,F,economy
231,D84KL,19,A,economy
232,D84KL,19,B,economy
233,D84KL,19,C,economy
234,D84KL,19,D,economy
235,D84KL,19,E,economy
236,D84KL,19,F,economy
237,D84KL,20,A,economy
238,D84KL,20,B,economy
239,D84KL,20,C,economy
240,D84KL,20,D,economy
241,D84KL,20,E,economy
242,D84KL,20,F,economy
243,D84KL,21,A,economy
244,D84KL,21,B,economy
245,D84KL,21,C,economy
246,D84KL,21,D,economy
247,D84KL,21,E,economy
248,D84KL,21,F,economy
249,D84KL,22,A,economy
250,D84KL,22,B,economy
251,D84KL,22,C,economy
252,D84KL,22,D,economy
253,D84KL,22,E,economy
254,D84KL,22,F,economy
255,D84KL,23,A,economy
256,D84KL,23,B,economy
257,D84KL,23,C,economy
258,D84KL,23,D,economy
259,D84KL,23,E,economy
260,D84KL,23,F,economy
261,D84KL,24,A,economy
262,D84KL,24,B,economy
263,D84KL,24,C,economy
264,D84KL,24,D,economy
265,D84KL,24,E,economy
266,D84KL,24,F,economy
267,D84KL,25,A,economy
268,D84KL,25,B,economy
269,D84KL,25,C,economy
270,D84KL,25,D,economy
271,D84KL,25,E,economy
272,D84KL,25,F,economy
273,D84KL,26,A,economy
274,D84KL,26,B,economy
275,D84KL,26,C,economy
276,D84KL,26,D,economy
277,D84KL,26,E,economy
278,D84KL,26,F,economy
279,D84KL,27,A,economy
280,D84KL,27,B,economy
281,D84KL,27,C,economy
282,D84KL,27,D,economy
283,D84KL,27,E,economy
284,D84KL,27,F,economy
285,D84KL,28,A,economy
286,D84KL,28,B,economy
287,D84KL,28,C,economy
288,D84KL,28,D,economy
289,D84KL,28,E,economy
290,D84KL,28,F,economy
291,D84KL,29,A,economy
292,D84KL,29,B,economy
293,D84KL,29,C,economy
294,D84KL,29,D,economy
295,D84KL,29,E,economy
296,D84KL,29,F,economy
297,D84KL,30,A,economy
298,D84KL,30,B,economy
299,D84KL,30,C,economy
300,D84KL,30,D,economy
301,D84KL,30,E,economy
302,D84KL,30,F,economy
303,D84KL,31,A,economy
304,D84KL,31,B,economy
305,D84KL,31,C,economy
306,D84KL,31,D,economy
307,D84KL,31,E,economy
308,D84KL,31,F,economy
309,Q21PS,1,A,first
310,Q21PS,1,B,first
311,Q21PS,1,C,first
312,Q21PS,1,D,first
313,Q21PS,2,A,first
314,Q21PS,2,B,first
315,Q21PS,2,C,first
316,Q21PS,2,D,first
317,Q21PS,3,A,first
318,Q21PS,3,B,first
319,Q21PS,3,C,first
320,Q21PS,3,D,first
321,Q21PS,4,A,first
322,Q21PS,4,B,first
323,Q21PS,4,C,first
324,Q21PS,4,D,first
325,Q21PS,5,A,business
326,Q21PS,5,B,business
327,Q21PS,5,C,business
328,Q21PS,5,D,business
329,Q21PS,6,A,business
330,Q21PS,6,B,business
331,Q21PS,6,C,business
332,Q21PS,6,D,business
333,Q21PS,7,A,business
334,Q21PS,7,B,business
335,Q21PS,7,C,business
336,Q21PS,7,D,business
337,Q21PS,8,A,business
338,Q21PS,8,B,business
339,Q21PS,8,C,business
340,Q21PS,8,D,business
341,Q21PS,9,A,business
342,Q21PS,9,B,business
343,Q21PS,9,C,business
344,Q21PS,9,D,business
345,Q21PS,10,A,business
346,Q21PS,10,B,business
347,Q21PS,10,C,business
348,Q21PS,10,D,business
349,Q21PS,11,A,business
350,Q21PS,11,B,business
351,Q21PS,11,C,business
352,Q21PS,11,D,business
353,Q21PS,12,A,business
354,Q21PS,12,B,business
355,Q21PS,12,C,business
356,Q21PS,12,D,business
357,Q21PS,13,A,business
358,Q21PS,13,B,business
359,Q21PS,13,C,business
360,Q21PS,13,D,business
361,Q21PS,14,A,business
362,Q21PS,14,B,business
363,Q21PS,14,C,business
364,Q21PS,14,D,business
365,Q21PS,15,A,business
366,Q21PS,15,B,business
367,Q21PS,15,C,business
368,Q21PS,15,D,business
369,Q21PS,16,A,business
370,Q21PS,16,B,business
371,Q21PS,16,C,business
372,Q21PS,16,D,business
373,Q21PS,17,A,economy
374,Q21PS,17,B,economy
375,Q21PS,17,C,economy
376,Q21PS,17,D,economy
377,Q21PS,17,E,economy
378,Q21PS,17,F,economy
379,Q21PS,18,A,economy
380,Q21PS,18,B,economy
381,Q21PS,18,C,economy
382,Q21PS,18,D,economy
383,Q21PS,18,E,economy
384,Q21PS,18,F,economy
385,Q21PS,19,A,economy
386,Q21PS,19,B,economy
387,Q21PS,19,C,economy
388,Q21PS,19,D,economy
389,Q21PS,19,E,economy
390,Q21PS,19,F,economy
391,Q21PS,20,A,economy
392,Q21PS,20,B,economy
393,Q21PS,20,C,economy
394,Q21PS,20,D,economy
395,Q21PS,20,E,economy
396,Q21PS,20,F,economy
397,Q21PS,21,A,economy
398,Q21PS,21,B,economy
399,Q21PS,21,C,economy
400,Q21PS,21,D,economy
401,Q21PS,21,E,economy
402,Q21PS,21,F,economy
403,Q21PS,22,A,economy
404,Q21PS,22,B,economy
405,Q21PS,22,C,economy
406,Q21PS,22,D,economy
407,Q21PS,22,E,economy
408,Q21PS,22,F,economy
409,Q21PS,23,A,economy
410,Q21PS,23,B,economy
411,Q21PS,23,C,economy
412,Q21PS,23,D,economy
413,Q21PS,23,E,economy
414,Q21PS,23,F,economy
415,Q21PS,24,A,economy
416,Q21PS,24,B,economy
417,Q21PS,24,C,economy
418,Q21PS,24,D,economy
419,Q21PS,24,E,economy
420,Q21PS,24,F,economy
421,Q21PS,25,A,economy
422,Q21PS,25,B,economy
423,Q21PS,25,C,economy
424,Q21PS,25,D,economy
425,Q21PS,25,E,economy
426,Q21PS,25,F,economy
427,Q21PS,26,A,economy
428,Q21PS,26,B,economy
429,Q21PS,26,C,economy
430,Q21PS,26,D,economy
431,Q21PS,26,E,economy
432,Q21PS,26,F,economy
433,Q21PS,27,A,economy
434,Q21PS,27,B,economy
435,Q21PS,27,C,economy
436,Q21PS,27,D,economy
437,Q21PS,27,E,economy
438,Q21PS,27,F,economy
439,Q21PS,28,A,economy
440,Q21PS,28,B,economy
441,Q21PS,28,C,economy
442,Q21PS,28,D,economy
443,Q21PS,28,E,economy
444,Q21PS,28,F,economy
445,Q21PS,29,A,economy
446,Q21PS,29,B,economy
447,Q21PS,29,C,economy
448,Q21PS,29,D,economy
449,Q21PS,29,E,economy
450,Q21PS,29,F,economy
451,Q21PS,30,A,economy
452,Q21PS,30,B,economy
453,Q21PS,30,C,economy
454,Q21PS,30,D,economy
455,Q21PS,30,E,economy
456,Q21PS,30,F,economy
457,Q21PS,31,A,economy
458,Q21PS,31,B,economy
459,Q21PS,31,C,economy
460,Q21PS,31,D,economy
461,Q21PS,31,E,economy
462,Q21PS,31,F,economy
463,J00YZ,1,A,first
464,J00YZ,1,B,first
465,J00YZ,1,C,first
466,J00YZ,1,D,first
467,J00YZ,2,A,first
468,J00YZ,2,B,first
469,J00YZ,2,C,first
470,J00YZ,2,D,first
471,J00YZ,3,A,first
472,J00YZ,3,B,first
473,J00YZ,3,C,first
474,J00YZ,3,D,first
475,J00YZ,4,A,first
476,J00YZ,4,B,first
477,J00YZ,4,C,first
478,J00YZ,4,D,first
479,J00YZ,5,A,business
480,J00YZ,5,B,business
481,J00YZ,5,C,business
482,J00YZ,5,D,business
483,J00YZ,6,A,business
484,J00YZ,6,B,business
485,J00YZ,6,C,business
486,J00YZ,6,D,business
487,J00YZ,7,A,business
488,J00YZ,7,B,business
489,J00YZ,7,C,business
490,J00YZ,7,D,business
491,J00YZ,8,A,business
492,J00YZ,8,B,business
493,J00YZ,8,C,business
494,J00YZ,8,D,business
495,J00YZ,9,A,business
496,J00YZ,9,B,business
497,J00YZ,9,C,business
498,J00YZ,9,D,business
499,J00YZ,10,A,business
500,J00YZ,10,B,business
501,J00YZ,10,C,business
502,J00YZ,10,D,business
503,J00YZ,11,A,business
504,J00YZ,11,B,business
505,J00YZ,11,C,business
506,J00YZ,11,D,business
507,J00YZ,12,A,business
508,J00YZ,12,B,business
509,J00YZ,12,C,business
510,J00YZ,12,D,business
511,J00YZ,13,A,business
512,J00YZ,13,B,business
513,J00YZ,13,C,business
514,J00YZ,13,D,business
515,J00YZ,14,A,business
516,J00YZ,14,B,business
517,J00YZ,14,C,business
518,J00YZ,14,D,business
519,J00YZ,15,A,business
520,J00YZ,15,B,business
521,J00YZ,15,C,business
522,J00YZ,15,D,business
523,J00YZ,16,A,business
524,J00YZ,16,B,business
525,J00YZ,16,C,business
526,J00YZ,16,D,business
527,J00YZ,17,A,economy
528,J00YZ,17,B,economy
529,J00YZ,17,C,economy
530,J00YZ,17,D,economy
531,J00YZ,17,E,economy
532,J00YZ,17,F,economy
533,J00YZ,18,A,economy
534,J00YZ,18,B,economy
535,J00YZ,18,C,economy
536,J00YZ,18,D,economy
537,J00YZ,18,E,economy
538,J00YZ,18,F,economy
539,J00YZ,19,A,economy
540,J00YZ,19,B,economy
541,J00YZ,19,C,economy
542,J00YZ,19,D,economy
543,J00YZ,19,E,economy
544,J00YZ,19,F,economy
545,J00YZ,20,A,economy
546,J00YZ,20,B,economy
547,J00YZ,20,C,economy
548,J00YZ,20,D,economy
549,J00YZ,20,E,economy
550,J00YZ,20,F,economy
551,J00YZ,21,A,economy
552,J00YZ,21,B,economy
553,J00YZ,21,C,economy
554,J00YZ,21,D,economy
555,J00YZ,21,E,economy
556,J00YZ,21,F,economy
557,J00YZ,22,A,economy
558,J00YZ,22,B,economy
559,J00YZ,22,C,economy
560,J00YZ,22,D,economy
561,J00YZ,22,E,economy
562,J00YZ,22,F,economy
563,J00YZ,23,A,economy
564,J00YZ,23,B,economy
565,J00YZ,23,C,economy
566,J00YZ,23,D,economy
567,J00YZ,23,E,economy
568,J00YZ,23,F,economy
569,J00YZ,24,A,economy
570,J00YZ,24,B,economy
571,J00YZ,24,C,economy
572,J00YZ,24,D,economy
573,J00YZ,24,E,economy
574,J00YZ,24,F,economy
575,J00YZ,25,A,economy
576,J00YZ,25,B,economy
577,J00YZ,25,C,economy
578,J00YZ,25,D,economy
579,J00YZ,25,E,economy
580,J00YZ,25,F,economy
581,J00YZ,26,A,economy
582,J00YZ,26,B,economy
583,J00YZ,26,C,economy
584,J00YZ,26,D,economy
585,J00YZ,26,E,economy
586,J00YZ,26,F,economy
587,J00YZ,27,A,economy
588,J00YZ,27,B,economy
589,J00YZ,27,C,economy
590,J00YZ,27,D,economy
591,J00YZ,27,E,economy
592,J00YZ,27,F,economy
593,J00YZ,28,A,economy
594,J00YZ,28,B,economy
595,J00YZ,28,C,economy
596,J00YZ,28,D,economy
597,J00YZ,28,E,economy
598,J00YZ,28,F,economy
599,J00YZ,29,A,economy
600,J00YZ,29,B,economy
601,J00YZ,29,C,economy
602,J00YZ,29,D,economy
603,J00YZ,29,E,economy
604,J00YZ,29,F,economy
605,J00YZ,30,A,economy
606,J00YZ,30,B,economy
607,J00YZ,30,C,economy
608,J00YZ,30,D,economy
609,J00YZ,30,E,economy
610,J00YZ,30,F,economy
611,J00YZ,31,A,economy
612,J00YZ,31,B,economy
613,J00YZ,31,C,economy
614,J00YZ,31,D,economy
615,J00YZ,31,E,economy
616,J00YZ,31,F,economy
617,E48QP,1,A,first
618,E48QP,1,B,first
619,E48QP,1,C,first
620,E48QP,1,D,first
621,E48QP,2,A,first
622,E48QP,2,B,first
623,E48QP,2,C,first
624,E48QP,2,D,first
625,E48QP,3,A,first
626,E48QP,3,B,first
627,E48QP,3,C,first
628,E48QP,3,D,first
629,E48QP,4,A,economy
630,E48QP,4,B,economy
631,E48QP,4,C,economy
632,E48QP,4,D,economy
633,E48QP,4,E,economy
634,E48QP,4,F,economy
635,E48QP,5,A,economy
636,E48QP,5,B,economy
637,E48QP,5,C,economy
638,E48QP,5,D,economy
639,E48QP,5,E,economy
640,E48QP,5,F,economy
641,E48QP,6,A,economy
642,E48QP,6,B,economy
643,E48QP,6,C,economy
644,E48QP,6,D,economy
645,E48QP,6,E,economy
646,E48QP,6,F,economy
647,E48QP,7,A,economy
648,E48QP,7,B,economy
649,E48QP,7,C,economy
650,E48QP,7,D,economy
651,E48QP,7,E,economy
652,E48QP,7,F,economy
653,E48QP,8,A,economy
654,E48QP,8,B,economy
655,E48QP,8,C,economy
656,E48QP,8,D,economy
657,E48QP,8,E,economy
658,E48QP,8,F,economy
659,E48QP,9,A,economy
660,E48QP,9,B,economy
661,E48QP,9,C,economy
662,E48QP,9,D,economy
663,E48QP,9,E,economy
664,E48QP,9,F,economy
665,E48QP,10,A,economy
666,E48QP,10,B,economy
667,E48QP,10,C,economy
668,E48QP,10,D,economy
669,E48QP,10,E,economy
670,E48QP,10,F,economy
671,E48QP,11,A,economy
672,E48QP,11,B,economy
673,E48QP,11,C,economy
674,E48QP,11,D,economy
675,E48QP,11,E,economy
676,E48QP,11,F,economy
677,E48QP,12,A,economy
678,E48QP,12,B,economy
679,E48QP,12,C,economy
680,E48QP,12,D,economy
681,E48QP,12,E,economy
682,E48QP,12,F,economy
683,E48QP,13,A,economy
684,E48QP,13,B,economy
685,E48QP,13,C,economy
686,E48QP,13,D,economy
687,E48QP,13,E,economy
688,E48QP,13,F,economy
689,E48QP,14,A,economy
690,E48QP,14,B,economy
691,E48QP,14,C,economy
692,E48QP,14,D,economy
693,E48QP,14,E,economy
694,E48QP,14,F,economy
695,E48QP,15,A,economy
696,E48QP,15,B,economy
697,E48QP,15,C,economy
698,E48QP,15,D,economy
699,E48QP,15,E,economy
700,E48QP,15,F,economy
701,E48QP,16,A,economy
702,E48QP,16,B,economy
703,E48QP,16,C,economy
704,E48QP,16,D,economy
705,E48QP,16,E,economy
706,E48QP,16,F,economy
707,E48QP,17,A,economy
708,E48QP,17,B,economy
709,E48QP,17,C,economy
710,E48QP,17,D,economy
711,E48QP,17,E,economy
712,E48QP,17,F,economy
713,E48QP,18,A,economy
714,E48QP,18,B,economy
715,E48QP,18,C,economy
716,E48QP,18,D,economy
717,E48QP,18,E,economy
718,E48QP,18,F,economy
719,E48QP,19,A,economy
720,E48QP,19,B,economy
721,E48QP,19,C,economy
722,E48QP,19,D,economy
723,E48QP,19,E,economy
724,E48QP,19,F,economy
725,E48QP,20,A,economy
726,E48QP,20,B,economy
727,E48QP,20,C,economy
728,E48QP,20,D,economy
729,E48QP,20,E,economy
730,E48QP,20,F,economy
731,E48QP,21,A,economy
732,E48QP,21,B,economy
733,E48QP,21,C,economy
734,E48QP,21,D,economy
735,E48QP,21,E,economy
736,E48QP,21,F,economy
737,E48QP,22,A,economy
738,E48QP,22,B,economy
739,E48QP,22,C,economy
740,E48QP,22,D,economy
741,E48QP,22,E,economy
742,E48QP,22,F,economy
743,E48QP,23,A,economy
744,E48QP,23,B,economy
745,E48QP,23,C,economy
746,E48QP,23,D,economy
747,E48QP,23,E,economy
748,E48QP,23,F,economy
749,E48QP,24,A,economy
750,E48QP,24,B,economy
751,E48QP,24,C,economy
752,E48QP,24,D,economy
753,E48QP,24,E,economy
754,E48QP,24,F,economy
755,E48QP,25,A,economy
756,E48QP,25,B,economy
757,E48QP,25,C,economy
758,E48QP,25,D,economy
759,E48QP,25,E,economy
760,E48QP,25,F,economy
761,E48QP,26,A,economy
762,E48QP,26,B,economy
763,E48QP,26,C,economy
764,E48QP,26,D,economy
765,E48QP,26,E,economy
766,E48QP,26,F,economy
767,Z50LZ,1,A,first
768,Z50LZ,1,B,first
769,Z50LZ,1,C,first
770,Z50LZ,1,D,first
771,Z50LZ,2,A,first
772,Z50LZ,2,B,first
773,Z50LZ,2,C,first
774,Z50LZ,2,D,first
775,Z50LZ,3,A,first
776,Z50LZ,3,B,first
777,Z50LZ,3,C,first
778,Z50LZ,3,D,first
779,Z50LZ,4,A,economy
780,Z50LZ,4,B,economy
781,Z50LZ,4,C,economy
782,Z50LZ,4,D,economy
783,Z50LZ,4,E,economy
784,Z50LZ,4,F,economy
785,Z50LZ,5,A,economy
786,Z50LZ,5,B,economy
787,Z50LZ,5,C,economy
788,Z50LZ,5,D,economy
789,Z50LZ,5,E,economy
790,Z50LZ,5,F,economy
791,Z50LZ,6,A,economy
792,Z50LZ,6,B,economy
793,Z50LZ,6,C,economy
794,Z50LZ,6,D,economy
795,Z50LZ,6,E,economy
796,Z50LZ,6,F,economy
797,Z50LZ,7,A,economy
798,Z50LZ,7,B,economy
799,Z50LZ,7,C,economy
800,Z50LZ,7,D,economy
801,Z50LZ,7,E,economy
802,Z50LZ,7,F,economy
803,Z50LZ,8,A,economy
804,Z50LZ,8,B,economy
805,Z50LZ,8,C,economy
806,Z50LZ,8,D,economy
807,Z50LZ,8,E,economy
808,Z50LZ,8,F,economy
809,Z50LZ,9,A,economy
810,Z50LZ,9,B,economy
811,Z50LZ,9,C,economy
812,Z50LZ,9,D,economy
813,Z50LZ,9,E,economy
814,Z50LZ,9,F,economy
815,Z50LZ,10,A,economy
816,Z50LZ,10,B,economy
817,Z50LZ,10,C,economy
818,Z50LZ,10,D,economy
819,Z50LZ,10,E,economy
820,Z50LZ,10,F,economy
821,Z50LZ,11,A,economy
822,Z50LZ,11,B,economy
823,Z50LZ,11,C,economy
824,Z50LZ,11,D,economy
825,Z50LZ,11,E,economy
826,Z50LZ,11,F,economy
827,Z50LZ,12,A,economy
828,Z50LZ,12,B,economy
829,Z50LZ,12,C,economy
830,Z50LZ,12,D,economy
831,Z50LZ,12,E,economy
832,Z50LZ,12,F,economy
833,Z50LZ,13,A,economy
834,Z50LZ,13,B,economy
835,Z50LZ,13,C,economy
836,Z50LZ,13,D,economy
837,Z50LZ,13,E,economy
838,Z50LZ,13,F,economy
839,Z50LZ,14,A,economy
840,Z50LZ,14,B,economy
841,Z50LZ,14,C,economy
842,Z50LZ,14,D,economy
843,Z50LZ,14,E,economy
844,Z50LZ,14,F,economy
845,Z50LZ,15,A,economy
846,Z50LZ,15,B,economy
847,Z50LZ,15,C,economy
848,Z50LZ,15,D,economy
849,Z50LZ,15,E,economy
850,Z50LZ,15,F,economy
851,Z50LZ,16,A,economy
852,Z50LZ,16,B,economy
853,Z50LZ,16,C,economy
854,Z50LZ,16,D,economy
855,Z50LZ,16,E,economy
856,Z50LZ,16,F,economy
857,Z50LZ,17,A,economy
858,Z50LZ,17,B,economy
859,Z50LZ,17,C,economy
860,Z50LZ,17,D,economy
861,Z50LZ,17,E,economy
862,Z50LZ,17,F,economy
863,Z50LZ,18,A,economy
864,Z50LZ,18,B,economy
865,Z50LZ,18,C,economy
866,Z50LZ,18,D,economy
867,Z50LZ,18,E,economy
868,Z50LZ,18,F,economy
869,Z50LZ,19,A,economy
870,Z50LZ,19,B,economy
871,Z50LZ,19,C,economy
872,Z50LZ,19,D,economy
873,Z50LZ,19,E,economy
874,Z50LZ,19,F,economy
875,Z50LZ,20,A,economy
876,Z50LZ,20,B,economy
877,Z50LZ,20,C,economy
878,Z50LZ,20,D,economy
879,Z50LZ,20,E,economy
880,Z50LZ,20,F,economy
881,Z50LZ,21,A,economy
882,Z50LZ,21,B,economy
883,Z50LZ,21,C,economy
884,Z50LZ,21,D,economy
885,Z50LZ,21,E,economy
886,Z50LZ,21,F,economy
887,Z50LZ,22,A,economy
888,Z50LZ,22,B,economy
889,Z50LZ,22,C,economy
890,Z50LZ,22,D,economy
891,Z50LZ,22,E,economy
892,Z50LZ,22,F,economy
893,Z50LZ,23,A,economy
894,Z50LZ,23,B,economy
895,Z50LZ,23,C,economy
896,Z50LZ,23,D,economy
897,Z50LZ,23,E,economy
898,Z50LZ,23,F,economy
899,Z50LZ,24,A,economy
900,Z50LZ,24,B,economy
901,Z50LZ,24,C,economy
902,Z50LZ,24,D,economy
903,Z50LZ,24,E,economy
904,Z50LZ,24,F,economy
905,Z50LZ,25,A,economy
906,Z50LZ,25,B,economy
907,Z50LZ,25,C,economy
908,Z50LZ,25,D,economy
909,Z50LZ,25,E,economy
910,Z50LZ,25,F,economy
911,Z50LZ,26,A,economy
912,Z50LZ,26,B,economy
913,Z50LZ,26,C,economy
914,Z50LZ,26,D,economy
915,Z50LZ,26,E,economy
916,Z50LZ,26,F,economy
917,D14DC,1,A,first
918,D14DC,1,B,first
919,D14DC,1,C,first
920,D14DC,1,D,first
921,D14DC,2,A,first
922,D14DC,2,B,first
923,D14DC,2,C,first
924,D14DC,2,D,first
925,D14DC,3,A,first
926,D14DC,3,B,first
927,D14DC,3,C,first
928,D14DC,3,D,first
929,D14DC,4,A,economy
930,D14DC,4,B,economy
931,D14DC,4,C,economy
932,D14DC,4,D,economy
933,D14DC,4,E,economy
934,D14DC,4,F,economy
935,D14DC,5,A,economy
936,D14DC,5,B,economy
937,D14DC,5,C,economy
938,D14DC,5,D,economy
939,D14DC,5,E,economy
940,D14DC,5,F,economy
941,D14DC,6,A,economy
942,D14DC,6,B,economy
943,D14DC,6,C,economy
944,D14DC,6,D,economy
945,D14DC,6,E,economy
946,D14DC,6,F,economy
947,D14DC,7,A,economy
948,D14DC,7,B,economy
949,D14DC,7,C,economy
950,D14DC,7,D,economy
951,D14DC,7,E,economy
952,D14DC,7,F,economy
953,D14DC,8,A,economy
954,D14DC,8,B,economy
955,D14DC,8,C,economy
956,D14DC,8,D,economy
957,D14DC,8,E,economy
958,D14DC,8,F,economy
959,D14DC,9,A,economy
960,D14DC,9,B,economy
961,D14DC,9,C,economy
962,D14DC,9,D,economy
963,D14DC,9,E,economy
964,D14DC,9,F,economy
965,D14DC,10,A,economy
966,D14DC,10,B,economy
967,D14DC,10,C,economy
968,D14DC,10,D,economy
969,D14DC,10,E,economy
970,D14DC,10,F,economy
971,D14DC,11,A,economy
972,D14DC,11,B,economy
973,D14DC,11,C,economy
974,D14DC,11,D,economy
975,D14DC,11,E,economy
976,D14DC,11,F,economy
977,D14DC,12,A,economy
